,XGCSWGS84,YGCSWGS84,UKATEGORIE
183640,11.569466678000026,48.14501325200007,3
183642,11.571986184000025,48.13160181500008,3
183648,11.55850364500003,48.15675018300004,3
183662,11.572869441000025,48.11564943800005,3
183695,11.514747219000071,48.17881419600008,3
183710,11.668242140000077,48.13656259300007,3
183720,11.636844404000044,48.146275898000056,3
183751,11.607516873000066,48.13900903100006,3
183753,11.564727447000053,48.13742818300005,3
183754,11.635408923000057,48.17506759700007,2
183755,11.58309197400007,48.118549218000055,3
183759,11.565957643000049,48.148186571000046,3
183760,11.62310504000004,48.185890812000025,3
183762,11.622445062000054,48.12883701900006,3
183765,11.522050810000051,48.17586581400008,3
183767,11.51994587400003,48.16412374800007,3
183768,11.592159452000033,48.101527874000055,3
183769,11.55954089100004,48.17495297700003,3
183770,11.503195505000065,48.13535604300006,3
183772,11.662843182000074,48.11311650800008,3
183774,11.609455277000052,48.09573125400004,3
183776,11.592098087000068,48.13299983400003,3
183779,11.595234161000064,48.174156423000056,3
183781,11.590795445000026,48.14260095900005,3
183782,11.628658255000062,48.13114903400003,3
183783,11.559982980000028,48.14352047600005,3
183805,11.484292779000045,48.13694249900004,3
183807,11.582768446000046,48.11695675200008,3
183808,11.586024575000067,48.19268110100006,3
183809,11.542604947000028,48.214873296000064,3
183810,11.564435103000053,48.181472763000045,3
183811,11.528721563000031,48.20888881000008,3
183813,11.626997165000034,48.13931770300008,3
183814,11.610238486000071,48.13372262900003,3
183815,11.548496200000043,48.141758735000046,3
183816,11.551209018000064,48.143021549000025,3
183834,11.564640747000055,48.13692638500004,3
183836,11.599894310000025,48.14075005300003,3
183838,11.534765126000025,48.14643738400008,3
183839,11.546571896000046,48.14977890400007,3
183842,11.596394289000044,48.13587567000008,3
183844,11.546481981000056,48.11198314000006,2
183846,11.564402763000032,48.12419192600004,3
183856,11.415012687000058,48.16003457900007,3
183857,11.602417764000052,48.14022708700002,3
183911,11.55842569400005,48.088100274000055,3
183913,11.50958432300007,48.18717040200005,3
183917,11.591234969000029,48.13223210900002,3
183920,11.59025637700006,48.20140295400006,3
183922,11.582880879000072,48.15408650400008,3
183923,11.576145315000076,48.127834275000055,3
183925,11.48726831700003,48.17940500200008,3
183927,11.559110752000038,48.21289392900008,3
183930,11.57634500000006,48.119075450000025,2
183933,11.552621999000053,48.12498340800005,3
183935,11.615497013000038,48.14248317600004,3
183937,11.585331664000025,48.159115935000045,3
183938,11.563583527000048,48.13740492300008,2
183940,11.626938617000064,48.13930843100008,3
183944,11.610769954000034,48.15113532800007,3
183946,11.58381339600004,48.15590114300005,2
183948,11.513101708000022,48.18019009300008,3
183950,11.524121295000043,48.135985324000046,3
183952,11.503134371000044,48.13876982500005,3
183958,11.551853580000056,48.10064897600006,3
183960,11.57993669800004,48.13910184200006,3
183979,11.519365666000056,48.16817211100005,3
183982,11.581301188000054,48.11685407400006,2
183984,11.582220091000067,48.18685192800008,3
184060,11.555325958000026,48.16135896900005,3
184061,11.539591939000047,48.11669694400007,3
184063,11.562595351000027,48.21343045100008,3
184065,11.509086313000068,48.17061848700007,3
184067,11.495743177000064,48.086563400000045,3
184069,11.567601267000043,48.21076669800004,2
184070,11.590926670000044,48.16630056300005,3
184071,11.586284917000055,48.16182530900005,3
184072,11.529034126000056,48.178361024000026,3
184073,11.628378988000064,48.10133269600004,3
184074,11.56606434400004,48.17529796300005,3
184075,11.456205820000037,48.135379820000026,3
184076,11.520462462000069,48.08226998500004,3
184077,11.577212516000031,48.12417914600008,3
184078,11.594351062000044,48.12915242700007,3
184079,11.565625651000062,48.14392442400003,2
184090,11.58885458900005,48.14299871300005,3
184092,11.567922662000058,48.14265735400005,3
184093,11.503723705000027,48.18260605100005,3
184095,11.587380591000056,48.137695896000025,3
184100,11.546280976000048,48.18622708500004,2
184101,11.58889048900005,48.12803691300008,3
184103,11.421498032000043,48.14749060700007,3
184109,11.609258412000033,48.15099878000007,3
184172,11.53433411800006,48.19274788900003,3
184174,11.665411745000029,48.12446856400004,3
184176,11.45235857700004,48.162265236000046,3
184178,11.559300147000044,48.14151068700005,3
184179,11.572868895000056,48.18454681000002,3
184181,11.527752474000067,48.16619899100005,3
184184,11.449543116000028,48.18105385300004,3
184186,11.56335436200004,48.13740492200003,3
184188,11.579482217000075,48.16396119800004,3
184189,11.575604696000028,48.19233422000008,3
184198,11.56548639500005,48.137913310000044,3
184200,11.60882626700004,48.128347286000064,3
184204,11.543145208000055,48.18631798300004,3
184206,11.60585384600006,48.102739893000034,2
184208,11.592056288000038,48.18401578200008,3
184210,11.574359335000054,48.14486350000004,3
184212,11.621058134000066,48.18586530500005,3
184215,11.536202821000074,48.176297463000026,3
184216,11.432146368000076,48.20115867000004,2
184218,11.56648013900002,48.17571760000004,3
184220,11.502340531000073,48.11598442800005,3
184223,11.699533936000025,48.12870298800004,3
184225,11.655818732000055,48.10898686300004,3
184226,11.582853260000036,48.106968092000045,3
184228,11.55599389300005,48.14052194800007,3
184230,11.587377541000023,48.16439762100004,3
184231,11.571338885000046,48.15044481700005,3
184233,11.581763795000027,48.13875522400008,3
184235,11.565852870000072,48.13316450900004,3
184324,11.631499492000046,48.13017481400004,3
184326,11.614621198000066,48.13678373800008,3
184327,11.585919929000056,48.16730705600003,2
184373,11.531396891000044,48.14699521400007,3
184374,11.676327446000071,48.12585552300004,3
184376,11.605187570000057,48.12165897900008,3
184379,11.502344406000075,48.12017220000007,3
184407,11.555874728000047,48.13672612600004,3
184410,11.56382127300003,48.17063660500003,2
184412,11.510623351000048,48.16983542200006,3
184414,11.507288869000035,48.18023968800002,3
184417,11.645548630000064,48.16940060700006,3
184421,11.573532300000068,48.14013258200004,3
184423,11.574484675000065,48.14322577600007,3
184425,11.505362326000068,48.09050354300008,3
184426,11.593817003000026,48.11501698600006,3
184428,11.563771776000069,48.13740492300008,3
184431,11.498714934000075,48.14187994000008,3
184435,11.541338636000036,48.14896438100004,3
184436,11.541138044000036,48.12209199900008,3
184486,11.511126218000072,48.171181800000056,3
184487,11.445532705000062,48.13767342800002,3
184489,11.553623626000046,48.139114609000046,3
184491,11.562731695000023,48.15870587400008,3
184496,11.576719745000048,48.16687758300003,3
184499,11.601726374000066,48.15145356300008,3
184524,11.575436702000047,48.15899250600006,3
184525,11.572633533000044,48.15474961500007,3
184527,11.562248191000036,48.12109003000006,3
184530,11.570254283000054,48.13409691400005,3
184534,11.52698061600006,48.12631707600008,3
184537,11.461752261000072,48.14033478400006,3
184539,11.503127387000063,48.13856286200007,3
184543,11.685762879000038,48.120887294000056,3
184545,11.60917588600006,48.204783889000055,2
184546,11.562741011000073,48.15873515200008,3
184588,11.534563712000022,48.12138816500004,3
184589,11.523696453000072,48.09930496500005,3
184590,11.528241423000054,48.13042184200003,3
184591,11.567449322000073,48.18732787300007,3
184592,11.570324354000036,48.13088043000005,3
184593,11.56411067600004,48.121362186000056,3
184594,11.660398000000043,48.13317622500006,3
184595,11.564026359000025,48.14615514000008,2
184597,11.544360150000044,48.19903673600004,3
184600,11.607743119000077,48.14057331700008,3
184602,11.549754909000058,48.137631124000045,3
184605,11.548481458000026,48.14166950600002,3
184674,11.512750208000057,48.18026316500004,3
184677,11.571368230000076,48.08833806000007,3
184679,11.571517906000054,48.08838093500003,3
184681,11.432027012000049,48.19878805600007,3
184682,11.50202986000005,48.10534778500005,3
184685,11.409703833000036,48.156293610000034,2
184686,11.517541533000042,48.21708837200004,3
184688,11.52026114000006,48.15006627300005,2
184702,11.569734510000046,48.14461754000007,3
184703,11.644669438000053,48.16523119600004,3
184705,11.600789845000063,48.15339918600006,3
184706,11.529195309000045,48.18204900800004,3
184708,11.56466334700002,48.16577842600003,3
184711,11.583489401000064,48.11893776200003,3
184713,11.539951187000042,48.14546799500005,2
184715,11.647662033000074,48.14867159800008,3
184716,11.591366665000066,48.11738533900007,3
184768,11.577143983000042,48.11304459000007,3
184770,11.577286416000048,48.13441793700008,3
184772,11.599837797000076,48.16617069800003,3
184774,11.52184231800004,48.13608881400006,3
184776,11.540428160000031,48.118360549000045,3
184779,11.614637747000074,48.13809189800003,3
184809,11.617777723000074,48.14889428900005,3
184812,11.607375998000066,48.13905449000004,3
184814,11.50275405700006,48.12142894800007,3
184900,11.668616307000036,48.08771448100004,3
184901,11.582062248000057,48.16380569700004,3
184903,11.65430989500004,48.09146281300008,2
184906,11.571787387000027,48.15810919500007,3
184908,11.565781164000043,48.18791578500003,3
184909,11.582617610000057,48.15336596200007,3
184911,11.460051061000058,48.14667614100006,3
184915,11.634169091000048,48.13025492100007,2
184917,11.588616585000068,48.13179440300007,3
184920,11.585006875000031,48.17720913400007,2
184922,11.591666151000029,48.16586677300006,3
184923,11.57460135200006,48.16326872600007,3
184925,11.565606509000077,48.148284870000055,3
184929,11.55579498700007,48.13000063300007,3
184930,11.627681095000073,48.14427868100007,3
184931,11.40982692700004,48.136804522000034,3
184932,11.563223188000052,48.18147644800007,3
184934,11.555966285000068,48.13748226500008,3
184937,11.489372114000048,48.129974591000064,3
184941,11.566950268000028,48.18104974800008,3
184944,11.531554890000052,48.15338474700008,2
184948,11.615938547000042,48.13812289700007,3
184950,11.573553359000073,48.17025434400006,3
185049,11.57780871600005,48.11353307300004,3
185050,11.560474944000076,48.15236424300008,3
185051,11.557192848000057,48.125463884000055,3
185052,11.571917584000062,48.15141590600008,3
185053,11.558477008000068,48.13288887800008,3
185054,11.541466488000026,48.13964545300007,3
185055,11.568702880000046,48.15727783300008,3
185057,11.490054231000045,48.14433688500003,3
185058,11.669227463000029,48.13982558200007,3
185059,11.540944488000036,48.14855575400002,3
185060,11.478676465000037,48.12923623300002,3
185062,11.574781973000029,48.13724240400006,3
185063,11.596144151000033,48.10728326200008,1
185064,11.558187472000045,48.18643671900002,3
185065,11.578639263000072,48.16683915000005,3
185066,11.526167347000069,48.13179667900005,3
185067,11.576256150000065,48.13319735400007,3
185068,11.579385219000072,48.10646729600006,3
185069,11.563322460000052,48.20880442900005,3
185070,11.607321480000053,48.12732438200004,3
185071,11.597794285000075,48.12851613400005,3
185072,11.597613747000024,48.120154582000055,3
185073,11.533806306000033,48.13321255400008,3
185075,11.56361083300004,48.15974697700005,3
185155,11.578938975000028,48.14531037700005,3
185157,11.577434027000038,48.16371569400008,3
185158,11.558124759000066,48.20697335700004,3
185159,11.527975283000046,48.13728018200004,3
185160,11.536319794000065,48.17638549100008,3
185161,11.479514016000053,48.12561565300008,3
185162,11.67500582400004,48.11215099900005,3
185164,11.49272176900007,48.19442337000004,3
185165,11.547260840000035,48.15946769100003,3
185166,11.598539054000073,48.14111261000005,3
185169,11.477579288000072,48.11100855100005,3
185172,11.680115257000068,48.116155830000025,3
185174,11.579895750000048,48.11548569900003,3
185175,11.57431873400003,48.105903882000064,3
185177,11.561286239000026,48.140606338000055,3
185178,11.573691729000076,48.129743372000064,3
185179,11.584940918000028,48.15828413200006,3
185226,11.524685076000026,48.11715725200003,3
185228,11.62595877600006,48.21625905600007,3
185229,11.459569200000033,48.151558959000056,3
185230,11.527737192000076,48.14776488500007,3
185232,11.540521984000064,48.11986229400002,3
185280,11.591886761000069,48.11502401300004,3
185282,11.554700097000024,48.125128835000055,3
185284,11.651682825000025,48.10467045800005,3
185285,11.465278746000024,48.14614459500008,3
185289,11.600026796000066,48.14072305700006,3
185292,11.594508397000029,48.128217894000045,3
185294,11.573355512000036,48.14625714700002,3
185295,11.558143981000056,48.15034604800008,2
185297,11.534765521000054,48.12043971100008,3
185301,11.573872754000035,48.120085395000046,3
185303,11.460583342000064,48.16476033400005,3
185305,11.424554726000054,48.14152452400003,3
185306,11.639908715000049,48.10738004300004,2
185307,11.549721673000022,48.12511966700004,3
185308,11.587113155000054,48.12325131800003,2
185309,11.643331902000057,48.16933074900004,3
185310,11.60458987800007,48.10574343800005,3
185312,11.536871767000036,48.13388227300004,3
185313,11.501341077000063,48.080243075000055,3
185315,11.59343168500004,48.14207313000002,3
185316,11.586323764000042,48.16314616100004,3
185319,11.51947906500004,48.14352952500008,3
185321,11.571420446000047,48.12109711100004,3
185324,11.623201519000077,48.13046795400004,3
185327,11.47592525600004,48.10859780700008,3
185329,11.57262429900004,48.17806106200004,3
185332,11.484668391000072,48.18334722900005,3
185335,11.468841376000055,48.18389343600006,3
185338,11.560369378000075,48.18662612100008,3
185340,11.558765279000056,48.14758211700007,3
185412,11.575732215000071,48.12004037100007,3
185413,11.65817045500006,48.126816649000034,3
185420,11.595533634000049,48.10839073300008,3
185422,11.585072611000044,48.13245570200007,3
185423,11.422497577000058,48.14767309600006,3
185425,11.553733055000066,48.16068615600005,3
185428,11.52593322100006,48.07775816000003,3
185432,11.568417095000028,48.13334432800008,3
185473,11.566418311000064,48.12355370400008,3
185476,11.542902248000075,48.21487434000005,3
185478,11.549276128000033,48.17004200600008,2
185479,11.602695364000056,48.11350544700008,2
185533,11.547633063000037,48.159668855000064,3
185536,11.60250015500003,48.13572180400007,2
185537,11.537234381000076,48.17637666400003,3
185539,11.418998590000058,48.15323982500007,3
185546,11.539254627000048,48.13090499000003,3
185552,11.535018527000034,48.15231242900006,3
185563,11.467393464000054,48.16418209100004,3
185569,11.544805965000023,48.14286556500008,3
185572,11.508133137000073,48.15291434300008,2
185574,11.506910165000022,48.16365015600008,3
185577,11.502795864000063,48.09445774400008,3
185578,11.589931437000075,48.18799209900004,3
185580,11.560830297000052,48.170738890000045,3
185583,11.505528843000036,48.16031213300005,3
185585,11.582039185000042,48.11330262300004,3
185586,11.536678102000051,48.15373208000005,3
185587,11.556152376000057,48.14207021300008,3
185590,11.582580119000056,48.12785125900008,3
185591,11.639807639000026,48.11694014600005,3
185592,11.547562450000044,48.11337411300008,3
185593,11.538767174000045,48.128472774000045,3
185594,11.553281850000076,48.13583689500008,3
185595,11.534799031000034,48.13993760700004,3
185596,11.586041102000024,48.17147303300004,3
185597,11.594602254000051,48.17060671000007,3
185598,11.513586387000032,48.10967977900003,3
185599,11.546416217000058,48.11201319600008,3
185600,11.564992208000035,48.16633908700004,3
185659,11.563095128000043,48.21107426300006,3
185661,11.57891439900004,48.14520765300006,3
185662,11.599069753000038,48.18721293500005,3
185664,11.568440484000064,48.12891091000006,3
185679,11.582099582000067,48.10274578500008,2
185691,11.542165638000029,48.18624771200008,3
185697,11.583013083000026,48.186849851000034,3
185699,11.569869327000047,48.12969801600008,2
185703,11.633037238000044,48.13333818800004,3
185710,11.461851213000044,48.213998884000034,3
185714,11.52760268000003,48.20608657300005,3
185716,11.617515468000022,48.10376506000006,3
185717,11.584732619000022,48.158213629000045,3
185718,11.52155046200005,48.215359300000046,3
185719,11.511455757000022,48.15426072500002,3
185721,11.466912277000064,48.17756293200006,2
185723,11.556113182000049,48.14214156700008,3
185724,11.585471986000073,48.192434209000055,3
185725,11.548860698000055,48.146185512000045,3
185726,11.526265502000058,48.13441734700008,3
185727,11.555233086000044,48.13134164000007,3
185729,11.520290158000025,48.14999424600006,3
185732,11.638772545000052,48.12982670200006,3
185735,11.559548462000066,48.14138994600006,3
185742,11.589729158000068,48.13724562900006,3
185793,11.503598434000024,48.10751042900006,3
185805,11.523994101000028,48.19768930600002,3
185820,11.657709071000056,48.16390525000003,3
185838,11.474729791000073,48.17944326400004,3
185843,11.588493199000029,48.094844481000045,3
185844,11.529833903000052,48.18232524500007,3
185845,11.498547850000024,48.09763170000008,3
185848,11.608631923000075,48.15134955600007,3
185850,11.507125208000048,48.16383436900002,3
185851,11.564616964000038,48.170665676000056,3
185853,11.564960815000063,48.13741989900007,3
185856,11.511468378000076,48.15831961600002,3
185859,11.45843232900006,48.14698494100002,3
185860,11.663736332000042,48.12527191700008,3
185883,11.606673278000072,48.12692008600004,3
185884,11.619893240000067,48.20935879600006,3
185887,11.579672273000028,48.19258932200007,3
185890,11.558168228000056,48.15026662100007,3
185895,11.50527928300005,48.16111929500005,3
185899,11.59460800100004,48.14182119100008,3
185901,11.54150007800007,48.14519306400008,3
185902,11.560892653000051,48.13987809600008,3
185903,11.505227667000042,48.10545091900008,2
185905,11.559310347000064,48.12265566500008,2
185906,11.541690280000068,48.15081952600008,3
185907,11.601250996000031,48.124297297000055,3
185908,11.502664207000066,48.11632622900004,3
185909,11.644753114000023,48.16502173700008,3
185911,11.582730541000046,48.15359794700004,3
185912,11.586398141000076,48.16180822700005,3
185918,11.60562473300007,48.12933230200008,3
185942,11.535058464000032,48.16178969100008,3
185960,11.586532901000057,48.164859542000045,3
185968,11.502371630000027,48.116315170000064,3
185973,11.53479272800007,48.138048989000026,3
185982,11.573150812000051,48.184476631000045,3
185994,11.512517530000023,48.07751751200004,3
185995,11.496450306000042,48.08872804100008,3
185996,11.58458375400005,48.134253777000026,3
185998,11.68132382600004,48.11685786800008,3
186000,11.523856336000051,48.16873550700007,3
186003,11.636495832000035,48.10838594900008,3
186005,11.561451310000052,48.15493718000005,2
186006,11.533559394000063,48.15306340700005,3
186007,11.596406782000033,48.13590284700008,3
186008,11.562752985000031,48.14418085500006,3
186013,11.56515396900005,48.16861077100003,3
186023,11.586334217000058,48.16099766700006,3
186032,11.563429854000049,48.20744309400004,3
186036,11.563375137000037,48.17110280000002,3
186062,11.579622252000036,48.10654565500005,3
186074,11.571013039000036,48.12122021600004,2
186076,11.553893707000045,48.21507928900007,3
186078,11.56915820000006,48.15574497100005,3
186082,11.556502498000045,48.13747040900006,2
186084,11.545844810000062,48.103892434000045,3
186086,11.561854577000076,48.120850492000045,2
186099,11.536278758000035,48.14618973700004,3
186118,11.60922584900004,48.13640638900006,3
186126,11.547495998000043,48.15930950900008,3
186129,11.579680622000067,48.13396508800008,3
186138,11.560002927000028,48.17418977700004,3
186146,11.502795553000055,48.09452066700004,3
186151,11.554478386000028,48.10022903600003,2
186153,11.614704161000075,48.13116134500007,3
186181,11.539905786000077,48.13384775100008,3
186183,11.548626824000053,48.13761607300006,3
186185,11.56270386500006,48.20874938200007,3
186188,11.669228872000076,48.13983144700006,3
186191,11.656725323000046,48.11707509400002,3
186193,11.629487685000072,48.17656283400004,3
186195,11.609050384000057,48.15169189300008,3
186197,11.595808165000053,48.12542351700006,3
186199,11.555941261000044,48.13859779000006,3
186242,11.555800818000025,48.133400212000026,3
186243,11.588678095000034,48.15547162100006,3
186247,11.558866291000072,48.160898729000046,2
186252,11.618702619000032,48.10887651000007,3
186254,11.601974856000028,48.14031711300004,3
186255,11.556089574000056,48.18638344500005,3
186257,11.636640345000046,48.168775837000055,3
186259,11.653913421000029,48.09416434100008,3
186261,11.594330692000028,48.09219452200006,3
186264,11.479100133000031,48.12333904900004,3
186265,11.534478130000023,48.16872204300006,3
186266,11.520951712000056,48.17504126400007,2
186267,11.66802120500006,48.10286000700006,3
186269,11.629366168000049,48.170461811000045,3
186271,11.555897082000058,48.13737449100007,3
186273,11.643278763000067,48.09535934600007,3
186274,11.613955920000024,48.13136530600008,3
186276,11.607959922000076,48.20032566900005,3
186280,11.631842394000046,48.09973245000003,3
186281,11.619466738000028,48.138044269000034,3
186283,11.555939960000046,48.13854385100007,3
186284,11.584492773000022,48.15723185900004,3
186286,11.58216565400005,48.13873697400004,3
186354,11.560841949000064,48.15339101600006,3
186356,11.539222953000037,48.13076008500008,3
186357,11.611877013000026,48.14957463900004,3
186359,11.600926934000029,48.12447110200003,3
186362,11.582976736000036,48.13854401700007,3
186366,11.617863063000073,48.12469106200008,3
186371,11.64371227500004,48.16750137300005,3
186374,11.547670159000065,48.126809692000045,3
186378,11.612693659000058,48.203391254000046,3
186381,11.568216078000034,48.20458078700005,3
186383,11.54041591300006,48.14983290900005,3
186387,11.546413668000072,48.11210307300007,3
186390,11.559526702000028,48.13741076600007,3
186418,11.41680017300007,48.14650143700004,3
186420,11.46468838900006,48.17031582200008,2
186421,11.584876613000064,48.13229788300004,3
186423,11.63437061700006,48.16921871300008,3
186426,11.584732764000025,48.13941964400004,3
186446,11.64832139400005,48.16937381400004,3
186541,11.576173936000032,48.13143436400002,3
186542,11.518207903000077,48.08471565700006,3
186543,11.502672121000046,48.164632950000055,3
186544,11.655288419000044,48.12672671700005,2
186546,11.46281235500004,48.13536051600005,3
186547,11.556777714000075,48.17853490100004,3
186548,11.564225013000057,48.18707435300007,3
186550,11.536033890000056,48.12601095900004,3
186551,11.511513907000053,48.17234877900007,3
186552,11.541663653000056,48.20749251800004,2
186554,11.660020230000043,48.13272054000004,3
186555,11.45009987800006,48.15750123200007,3
186556,11.593851524000058,48.20373838300002,3
186557,11.585820305000029,48.17114113400004,3
186559,11.596778745000051,48.10568180000007,3
186560,11.576754731000053,48.20537768100007,2
186562,11.64017760400003,48.12949579600007,3
186564,11.578540002000068,48.144716696000046,3
186565,11.636616461000074,48.17273963700006,3
186566,11.672219272000063,48.12146325200007,3
186567,11.541494485000044,48.14509618100004,2
186569,11.576444664000064,48.13324187900008,3
186570,11.585852444000068,48.14148629700002,2
186571,11.560745846000032,48.11875092000008,3
186573,11.663748278000073,48.12524575600003,2
186576,11.460457674000054,48.14840913700005,3
186578,11.561497131000069,48.21752774600003,3
186583,11.647029023000073,48.13035323500003,3
186586,11.530477003000044,48.13555903600008,3
186588,11.554338623000035,48.13506210400004,3
186591,11.535216534000028,48.13816872300004,3
186593,11.596940898000073,48.15490243100004,3
186595,11.575034545000053,48.13529931300008,3
186677,11.521868489000042,48.13763864700008,3
186678,11.582721543000048,48.13622714700006,3
186679,11.405984271000024,48.161287009000034,3
186680,11.601404270000046,48.11714010900005,3
186681,11.604446024000026,48.11652606900003,3
186682,11.570725847000062,48.156494647000045,3
186684,11.545639906000076,48.10841997900008,3
186685,11.601043477000076,48.119725593000055,3
186686,11.504066397000033,48.173052773000045,3
186687,11.556948852000062,48.14193849500003,3
186689,11.566173430000047,48.18716668500008,3
186691,11.586288748000072,48.16886164200008,3
186692,11.56237859600003,48.140676693000046,3
186694,11.60202219300004,48.11564931100003,3
186696,11.550841649000064,48.100696285000026,2
186698,11.581849718000058,48.09843410000008,3
186699,11.533622155000046,48.11694415100004,3
186702,11.434092468000074,48.14940504200007,3
186704,11.559909352000034,48.151982074000045,3
186707,11.660596664000025,48.09920968500006,2
186710,11.55374417300004,48.112501517000055,3
186712,11.589037983000026,48.156594478000045,3
186745,11.494478075000076,48.130434612000045,3
186748,11.609024185000068,48.15096519800005,3
186752,11.553605627000024,48.124523475000046,3
186754,11.58919388000004,48.13740562200008,3
186756,11.555723746000067,48.13001405400007,3
186757,11.654916096000022,48.12597263300007,3
186759,11.561303569000074,48.17447945300007,3
186762,11.556305405000046,48.14200175100007,3
186767,11.475792951000074,48.154622966000034,3
186768,11.44529884800005,48.14847341400008,3
186769,11.528966624000075,48.17765654600004,3
186770,11.534252276000077,48.192808222000046,3
186772,11.523875934000046,48.09970567400006,3
186775,11.520852237000042,48.07861657400008,3
186777,11.599232653000058,48.140884871000026,3
186778,11.601629621000027,48.13380189000002,3
186780,11.540360762000034,48.11836007100004,2
186783,11.580570587000068,48.149031095000055,3
186849,11.527700457000035,48.11666482500004,3
186851,11.524348105000058,48.08010741100002,3
186852,11.590653058000044,48.18420385400003,3
186854,11.558634007000023,48.13284628200007,3
186856,11.622622706000072,48.148474889000056,3
186857,11.45891100500006,48.14849444500004,2
186861,11.52684043000005,48.13399797300008,3
186864,11.510419613000067,48.20092832500006,3
186867,11.603198352000048,48.179837346000056,3
186869,11.508185199000025,48.17392730000006,2
186871,11.48871578400002,48.17494461700005,3
186872,11.56157502000002,48.16844124700003,3
186874,11.580513468000047,48.13385857200007,3
186877,11.626494786000023,48.15023062000006,3
186879,11.554920794000054,48.12789870400008,3
186880,11.548694928000032,48.13905506900005,3
186882,11.576195661000042,48.14289651400002,3
186965,11.543043977000025,48.12599767800003,3
186967,11.479824893000057,48.13859461000004,3
186970,11.577753021000037,48.13355667500008,3
186971,11.543205114000044,48.15039599800008,3
186973,11.530800311000064,48.18338124400003,3
186976,11.613012445000038,48.13659154700008,3
186978,11.54306433100004,48.122188317000045,3
186979,11.56601732200005,48.12317509000008,3
186981,11.540771505000066,48.12521775600004,3
186987,11.478796115000025,48.12583194200005,3
186988,11.572713590000037,48.18661603100002,3
186990,11.460108677000052,48.149012233000064,3
186993,11.687388552000073,48.13690005300003,3
186995,11.571893011000045,48.12089126200004,2
186997,11.54729151600003,48.11835360700008,3
186998,11.551706682000033,48.10776467900007,2
187000,11.55848842000006,48.13931850300003,3
187002,11.556689028000052,48.127728527000045,3
187003,11.565431801000043,48.15078761500007,3
187049,11.52944048200004,48.152179408000045,3
187051,11.62244759500004,48.15369131400007,3
187052,11.585842749000053,48.17114241400003,3
187054,11.564682262000076,48.16446472400003,3
187055,11.511934609000036,48.17264364000005,3
187058,11.414933703000033,48.14647342600006,2
187061,11.580082311000067,48.158823625000025,3
187063,11.565438745000051,48.13283578300008,3
187064,11.478437755000073,48.18269606400003,3
187066,11.667887346000043,48.10566529100004,3
187068,11.478775976000064,48.08781967900006,3
187069,11.596954417000063,48.19280691900008,3
187070,11.517259003000047,48.08602854200007,3
187071,11.573736134000058,48.15088912800008,3
187072,11.668615645000044,48.08049103800005,3
187073,11.578574138000022,48.11415824800008,3
187075,11.611991555000031,48.13159265600007,3
187076,11.562128722000068,48.125024979000045,3
187077,11.591687968000032,48.141554764000034,3
187078,11.579605535000042,48.13638406000007,3
187079,11.572652865000066,48.187714019000055,3
187080,11.586694281000064,48.14002817100004,3
187081,11.460248913000044,48.14801798400004,2
187083,11.480839241000067,48.20979992400004,3
187085,11.517734784000028,48.21821202800004,3
187089,11.518781464000028,48.14552074400007,3
187092,11.525040227000034,48.15881392800002,3
187094,11.520184233000066,48.15016919600004,3
187095,11.483038254000064,48.11917549700007,3
187097,11.507802458000072,48.11245651600007,3
187099,11.586322464000034,48.16735586500005,3
187101,11.597076972000025,48.17321608100008,3
187103,11.578073462000075,48.135000355000045,3
187173,11.582070571000031,48.09829735100004,3
187175,11.610103561000074,48.13235769900008,3
187177,11.598634300000072,48.14094545700004,3
187179,11.536144613000031,48.17638819300004,3
187182,11.605072399000052,48.18655580500007,3
187184,11.54260739800003,48.134617398000046,3
187185,11.541932273000045,48.118378689000046,3
187262,11.551554588000045,48.13671935600007,3
187263,11.544069380000051,48.12631681700003,3
187266,11.531898527000068,48.08230105200005,3
187268,11.563798647000056,48.13740492300008,3
187269,11.502907523000031,48.13083635100002,3
187271,11.542838956000026,48.121102879000034,3
187273,11.54251993400004,48.16275609400003,2
187276,11.572867092000024,48.20505869200008,3
187281,11.467624154000076,48.18041214700003,3
187283,11.585044445000053,48.19215305300003,3
187284,11.602893176000066,48.11292485500008,3
187286,11.502949858000022,48.092753577000046,3
187288,11.590233473000067,48.16099220900002,3
187291,11.552757235000058,48.12672774000004,3
187293,11.515859366000027,48.09450802000004,3
187294,11.673375149000035,48.13166819600008,3
187296,11.639776083000072,48.11705056300008,3
187297,11.637411189000034,48.09034393100006,2
187298,11.58263603000006,48.11810169300002,3
187300,11.534174604000045,48.11031851800004,3
187302,11.548506730000042,48.11213903800007,3
187305,11.537179869000056,48.13538783100007,2
187336,11.565342519000067,48.13965346400005,3
187337,11.621423635000042,48.15365390200003,3
187339,11.558115814000075,48.12641506600005,3
187342,11.457016157000057,48.14019329500008,3
187344,11.572706439000058,48.18678611500008,3
187346,11.620042341000044,48.168404974000055,3
187347,11.614841742000069,48.11478396500007,3
187348,11.59700076100006,48.12381993900004,3
187350,11.60562473300007,48.12933230200008,3
187351,11.561794005000024,48.14263709900007,3
187353,11.563089830000024,48.15979538400006,2
187356,11.539067162000038,48.10052198900007,3
187358,11.599182689000031,48.14089505200008,3
187360,11.519345232000036,48.15038727900002,3
187362,11.525354354000058,48.12137665200004,2
187366,11.549579064000056,48.145975115000056,3
187369,11.541530366000076,48.13860656400004,3
187371,11.60905464700005,48.15045943100006,3
