OBJECTID,XGCSWGS84,YGCSWGS84,UKATEGORIE
105454,11.53660588,48.152094677,3
105475,11.584157292,48.19152461,3
105504,11.493206076,48.144057176,3
105514,11.585054058,48.17772124900009,3
105633,11.622921542,48.12977382100009,3
105665,11.503127766,48.087486269000095,3
105673,11.555354289,48.226817823,3
105731,11.5877088780001,48.1047200130001,3
105737,11.576018155,48.111377389,3
105773,11.522220094,48.12402264800009,3
105819,11.5588273610001,48.175951562000094,3
105892,11.6054938450001,48.108728056000096,3
106070,11.541620129,48.097611636000096,3
106207,11.49521707,48.124686829,3
106259,11.612138283,48.1102899410001,3
106336,11.530520569,48.187413517,3
106337,11.6125335240001,48.11046910900009,3
106393,11.535413959,48.186960718000094,3
106419,11.518647383,48.141309838,3
106434,11.4850094,48.21173461000009,3
106458,11.586288327,48.205427367,3
106483,11.5971388310001,48.107089226,3
106487,11.537289989,48.157762931,3
106504,11.516588497,48.14160988,3
106516,11.5672380080001,48.10158110100009,3
106540,11.541366609,48.225637997,3
106544,11.61529259,48.111733643,3
106545,11.515037735,48.124427177,3
106572,11.5391624750001,48.172931776,3
106628,11.584599057,48.1843384480001,3
106633,11.3988046700001,48.179603896000096,3
106698,11.5367748040001,48.14859305,3
106724,11.6162076840001,48.130920347,3
106727,11.61444863,48.1115083510001,3
106732,11.6183106440001,48.199415317,3
106743,11.526078752,48.077604950000094,3
106822,11.569916699,48.104604921,3
106833,11.394442068,48.1461765440001,3
106897,11.5138880150001,48.11329377,3
106906,11.648882502,48.125577124000095,3
106910,11.5700861030001,48.177319401,3
106956,11.514379911,48.12451781400009,3
106971,11.5856976370001,48.177467059,3
106979,11.5187460670001,48.141382476,3
107052,11.586805419,48.104681286000094,3
107069,11.5107168330001,48.1422893500001,3
107077,11.5843564210001,48.1890333630001,3
107078,11.615842161,48.144921186,3
107123,11.512305794,48.1077314780001,3
107139,11.5532278210001,48.11228638400009,3
107176,11.5228784190001,48.075085430000094,3
107182,11.5843032070001,48.189697606,3
107254,11.611862624,48.153991797000096,3
107320,11.541134089,48.101287047,3
107321,11.5160629110001,48.141671536,3
107366,11.577010596,48.177811357000095,3
107403,11.626383591,48.199089808000096,3
107414,11.541235767,48.100803144000096,3
107462,11.604344919,48.157126508,3
107496,11.436777358,48.144644166,3
107521,11.535818745,48.186932054000096,3
107548,11.441353432,48.149216412,3
107592,11.630642908,48.128234051,3
107595,11.480411383,48.115165667,3
107615,11.534116076,48.13997801400009,3
107702,11.551592337,48.1124031190001,3
107712,11.5802306890001,48.107109090000094,3
107775,11.5849889690001,48.177322722,3
107811,11.611358648,48.185971813,3
107813,11.646417168,48.105861799000095,3
107833,11.4920475270001,48.1127677860001,3
107842,11.453841541,48.1479132100001,3
107863,11.5374610540001,48.158331133,3
107868,11.6488531480001,48.125489919000096,3
107899,11.6087806090001,48.109193642,3
107935,11.56067956,48.1127486240001,3
107943,11.457737229,48.159249524000096,3
107980,11.589890887,48.176826036000094,3
107999,11.568864671,48.17696763,3
108013,11.57609094,48.1113234750001,3
108018,11.665098807,48.121318657000096,3
108083,11.676722494,48.119490357000096,3
108123,11.646996276,48.0851438390001,3
108128,11.557761656,48.1771256490001,3
108149,11.394862174,48.1430215180001,3
108150,11.4322137240001,48.204308133,3
108192,11.6543388150001,48.124833171,3
108321,11.481310079,48.0881344090001,3
108357,11.6141110610001,48.152828353000096,3
108360,11.6139694940001,48.190595521,3
108364,11.446018452,48.145934063,3
108394,11.62869141,48.202865690000095,3
108448,11.611236411,48.109915235000095,3
108491,11.5855140470001,48.201495882000096,3
108568,11.584867769,48.198250565000095,3
108579,11.5120849,48.124666433000094,3
108584,11.56090921,48.112686752000094,3
108598,11.704864168,48.112381122,3
108602,11.4812057080001,48.115009100000094,3
108605,11.6206450560001,48.1232624950001,3
108644,11.4289749540001,48.183685121000096,3
108727,11.4762488710001,48.145276123,3
108793,11.5344562510001,48.139825092000095,3
108803,11.3923039470001,48.14613216800009,3
108846,11.6178084740001,48.115376537,3
108861,11.5849243960001,48.182140596000096,3
108896,11.620090125,48.120341891000095,3
108905,11.475899998,48.210102957000096,3
108927,11.516490947,48.12422922100009,3
108934,11.6346267930001,48.127292057,3
108960,11.524304376,48.140761578000095,3
108961,11.5243020020001,48.127932944000094,3
108999,11.5961699590001,48.1066651190001,3
109103,11.584392483,48.195959009,3
109114,11.4391867420001,48.1450373800001,3
109117,11.490268794,48.085030476,3
109138,11.6372421900001,48.10592232,3
109211,11.571382998,48.177685302,3
109220,11.5851894150001,48.17921038600009,3
109244,11.584634996,48.185234155,3
109249,11.5031598370001,48.087497138000096,3
109301,11.621285141,48.191805736,3
109408,11.637377155,48.105955151,3
109423,11.52906977,48.081316734,3
109486,11.610219871,48.1547598400001,3
109522,11.5843053180001,48.188089275,3
109592,11.597245146,48.1071200280001,3
109617,11.6648129880001,48.121295241,3
109619,11.5539381200001,48.112362113000096,3
109649,11.502798967,48.125742807000094,3
109676,11.5220345600001,48.18981125,3
109694,11.5474673430001,48.176287507,3
109699,11.6447440920001,48.1261186240001,3
109720,11.586806198,48.208091863,3
109769,11.5405102780001,48.1108326830001,3
109820,11.52810677,48.109910523000096,3
109860,11.536920777,48.186792134,3
109865,11.6174705710001,48.13704439800009,3
109890,11.5044010620001,48.143159946,3
109893,11.584379088,48.1887738450001,3
109977,11.601693932,48.177523643,3
109982,11.524638453,48.128140571000095,3
109986,11.627299007,48.166583930000094,3
110108,11.5761279550001,48.111398802000096,3
110110,11.4915025170001,48.201559606,3
110130,11.616226612,48.113039944,3
110224,11.4850428400001,48.144859298,3
110250,11.52921882,48.110076325000094,3
110265,11.595280326,48.17413278200009,3
110381,11.5770126370001,48.177811152000096,3
110399,11.4792488740001,48.1236974240001,3
110403,11.5869883840001,48.209010953000096,3
110416,11.615325011,48.1309825540001,3
110472,11.451838316,48.204463406000094,3
110482,11.5989694670001,48.107477012000096,3
110532,11.6151075490001,48.112140578,3
110541,11.5242088640001,48.223310213,3
110559,11.52679227,48.109965213000095,3
110575,11.4759795860001,48.2101034990001,3
110583,11.4880344320001,48.084256856000096,3
110584,11.6053079750001,48.15676032,3
110627,11.6714433610001,48.11963934,3
110629,11.5942535830001,48.1750027370001,3
110631,11.5843168260001,48.189522787,3
110650,11.584302182,48.189710764,3
110657,11.4884096110001,48.085419489000095,3
110710,11.6155455540001,48.130412239000094,3
110779,11.537430827,48.159831242000095,3
110833,11.5871160240001,48.2106122390001,3
110834,11.540589878,48.1762809210001,3
110850,11.5177568840001,48.1414728070001,3
110895,11.534770302,48.140242497,3
110903,11.4795694330001,48.145176835,3
111002,11.5603380630001,48.176020440000094,3
111042,11.637265956,48.1059281020001,3
111066,11.6155104580001,48.111894243000094,3
111080,11.5868119400001,48.104681486000096,3
111090,11.60417503,48.1085640110001,3
111102,11.402857505,48.1286654850001,3
111104,11.5598696810001,48.112643737,3
111120,11.6189357540001,48.130462278,3
111305,11.6041064030001,48.1797286980001,3
111350,11.490715143,48.084793285,3
111409,11.6617821990001,48.090620383,3
111504,11.52558499,48.128570304,3
111540,11.552218678,48.081422402,3
111562,11.507800875,48.112477103000096,3
111594,11.61239636,48.187806153000096,3
111630,11.6061932580001,48.1564867440001,3
111653,11.4366864460001,48.186863783,3
111673,11.546230483,48.195784412000094,3
111681,11.5875040240001,48.1047074910001,3
111698,11.584312046,48.1880112060001,3
111726,11.674831474,48.137331702,3
111835,11.541548425,48.0971886950001,3
111860,11.48352963,48.144988352,3
111866,11.6542980680001,48.124745457000095,3
111893,11.509468149,48.142434520000094,3
111955,11.535915548,48.186858736,3
111998,11.6058025840001,48.108762218,3
112054,11.6176400740001,48.115323969,3
112093,11.4873579270001,48.209105362000095,3
112138,11.6177732780001,48.197916595,3
112145,11.399929851,48.133327055000095,3
112214,11.560794835,48.176110146,3
112225,11.5870063850001,48.096833979000095,3
112231,11.6462500970001,48.2105846160001,3
112302,11.469795559,48.209706807,3
112362,11.537171272,48.154322155,3
112386,11.5402400510001,48.093048138,3
112391,11.510337024,48.1423340200001,3
112420,11.4138910070001,48.130691566000095,3
112468,11.5318549680001,48.083174949000096,3
112487,11.55844375,48.112371338000095,3
112534,11.496823106,48.1938748650001,3
112557,11.645037179,48.090334879000096,3
112566,11.5380139000001,48.186778027000095,3
112569,11.5232000440001,48.075331842,3
112589,11.598151447,48.161977378000095,3
112601,11.401887135,48.157743619,3
112631,11.6171354730001,48.13077667900009,3
112655,11.44853062,48.146265699,3
112755,11.5843322760001,48.195622159,3
112763,11.707816711,48.14466959,3
112779,11.6162543880001,48.133933359,3
112810,11.5549869340001,48.112265834,3
112833,11.4595957980001,48.149982618000095,3
112847,11.6452050020001,48.08905872700009,3
112876,11.6245618070001,48.090882812000096,3
112911,11.458232015,48.196961663000096,3
112952,11.5977733770001,48.167794848,3
113036,11.6617982720001,48.090614743000096,3
113065,11.533009829,48.090611891,3
113067,11.4180342440001,48.1545943310001,3
113079,11.456863104,48.165341497,3
113096,11.4035278590001,48.159163005,3
113097,11.526078752,48.077604950000094,3
113100,11.6467122870001,48.210259569000094,3
113142,11.5367995980001,48.14884878,3
113164,11.615881132,48.1308964040001,3
113201,11.5582358360001,48.112348771,3
113235,11.591229315,48.174890865000094,3
113258,11.616074837,48.130866617,3
113264,11.6110818660001,48.10985871100009,3
113298,11.5547634640001,48.086824995,3
113318,11.480429289,48.216548061,3
113338,11.5369052660001,48.151763174000095,3
113369,11.460184574,48.184735365000094,3
113370,11.584454852,48.186146191,3
113371,11.4883991240001,48.0861145270001,3
113419,11.518851077,48.141368056,3
113456,11.437228465,48.2001761130001,3
113477,11.6029472120001,48.15804576400009,3
113545,11.6239698370001,48.1043191040001,3
113564,11.5877448790001,48.177311029000094,3
113566,11.653744197,48.094165251,3
113641,11.517004737,48.115094922,3
113642,11.533882326,48.187004538000096,3
113691,11.6268491500001,48.1839319200001,3
113710,11.6146071530001,48.1391007500001,3
113715,11.620225969,48.12070800800009,3
113903,11.559821905,48.112637552000095,3
113912,11.595060683,48.174527219,3
113920,11.599326465,48.170057687000096,3
113994,11.6094841190001,48.18465927300009,3
113996,11.5636164530001,48.09572696400009,3
114032,11.5783478120001,48.1776972960001,3
114052,11.487467214,48.0859412500001,3
114081,11.5179801960001,48.11082059900009,3
114089,11.614540264,48.1113400840001,3
114137,11.5605238150001,48.112728887000095,3
114181,11.421629454,48.171839333,3
114190,11.4493079380001,48.146370242,3
114294,11.5245521420001,48.1280892610001,3
114295,11.5515923030001,48.186100276,3
114312,11.523060786,48.14078756800009,3
114342,11.7045511320001,48.112336618,3
114352,11.593665603,48.175808628,3
114396,11.664576519,48.121373185,3
114553,11.5064514000001,48.112301895,3
114555,11.6238093700001,48.138285341,3
114585,11.5400300790001,48.107288357000094,3
114588,11.5337694730001,48.187014713000096,3
114618,11.4871865640001,48.086490302000094,3
114631,11.5803469100001,48.177523315,3
114643,11.484126583,48.08726334400009,3
114721,11.54711181,48.1943595180001,3
114732,11.629279507,48.22130881300009,3
114761,11.5281900460001,48.130366512000094,3
114828,11.621667395,48.160382127,3
114829,11.5341696040001,48.13616048000009,3
114853,11.5970326020001,48.1625140730001,3
114873,11.526076763,48.077602957000096,3
114905,11.5192527580001,48.141310842000095,3
114929,11.4140499750001,48.1667264110001,3
114978,11.620647438,48.12329901300009,3
114999,11.4102952440001,48.1963275750001,3
115013,11.6361671010001,48.1387088160001,3
115039,11.5081792010001,48.217704271000095,3
115054,11.6068735970001,48.1561282710001,3
115105,11.519808632,48.122963236,3
115124,11.4667709180001,48.114655456,3
115125,11.6076261650001,48.1559117260001,3
115178,11.5597975970001,48.112634405000094,3
115187,11.5050806,48.125334174,3
115205,11.4687384270001,48.2096730380001,3
115248,11.478993084,48.145194887000095,3
115272,11.630229989,48.1824937910001,3
115273,11.6348249160001,48.1272499,3
115312,11.537265242,48.150485501,3
115327,11.460698096,48.1764555010001,3
115419,11.665337903,48.121125394,3
115438,11.559106866,48.1125460110001,3
115446,11.616105759,48.1309357910001,3
115457,11.5671656590001,48.176456989,3
115467,11.4238101500001,48.142848928,3
115469,11.598249185,48.1073275360001,3
115543,11.5854154850001,48.201856667000094,3
115563,11.5096652570001,48.10639322,3
115610,11.5380201940001,48.166444933,3
115612,11.451141821,48.1466255230001,3
115616,11.584283445,48.196095978000095,3
115618,11.6909444300001,48.117509343000094,3
115624,11.599306939,48.16985584100009,3
115716,11.480122082,48.216834084,3
115731,11.590017404,48.17677839,3
115768,11.6450402250001,48.09089244100009,3
115784,11.5242325300001,48.140685947000094,3
115804,11.491712767,48.144208608,3
115813,11.584303735,48.1881072040001,3
115829,11.537409306,48.157519485000094,3
115870,11.5211604630001,48.090493451,3
115974,11.6245064980001,48.1383686190001,3
115993,11.5850605150001,48.180749458,3
116035,11.7023088280001,48.142171998,3
116052,11.539672287,48.110112870000094,3
116061,11.4723643730001,48.2097180750001,3
116078,11.436106991,48.185756686,3
116116,11.503206176,48.1429407750001,3
116208,11.6273067770001,48.12903808400009,3
116225,11.418298126,48.154351949,3
116244,11.5844116420001,48.1884186940001,3
116264,11.4366864460001,48.186863783,3
116290,11.585068709,48.177815922,3
116336,11.419586795,48.1704125900001,3
116337,11.483712014,48.213578945000094,3
116343,11.6209201460001,48.191599275,3
116391,11.458126285,48.199419128,3
116454,11.5183322560001,48.123982623000096,3
116481,11.4372684150001,48.194889131000096,3
116489,11.663559337,48.139018894000095,3
116497,11.615104505,48.112000942000094,3
116509,11.649818007,48.103407076000096,3
116568,11.6161555470001,48.130928247,3
116589,11.5372087550001,48.1565495300001,3
116636,11.460686959,48.1877727630001,3
116656,11.63061953,48.128240054000095,3
116685,11.476831686,48.115462378000096,3
116713,11.5561004090001,48.112346401000096,3
116748,11.539223425,48.226002883,3
116754,11.6461931100001,48.1057018430001,3
116757,11.582123014,48.1044923920001,3
116817,11.572184126,48.111897650000095,3
116832,11.481312985,48.114986807,3
116864,11.7009492450001,48.142257755000095,3
116889,11.6408322250001,48.139019973000096,3
116892,11.4224296630001,48.142650245,3
116905,11.552626246,48.0823073610001,3
116928,11.58742899,48.212177937,3
116929,11.5028257750001,48.125742037000094,3
116959,11.554300729,48.1123560940001,3
116989,11.569304271,48.112296326,3
117001,11.6284297940001,48.219628902000096,3
117046,11.394195944,48.145303107000096,3
117061,11.479550698,48.088533071,3
117096,11.5008172870001,48.213838719000094,3
117120,11.6205879770001,48.124740192,3
117133,11.5127992380001,48.2198681080001,3
117201,11.5534796740001,48.112370904,3
117213,11.420235528,48.170865241000094,3
117251,11.5362062740001,48.18690612900009,3
117294,11.5843192950001,48.18949109,3
117316,11.512331456,48.142100864,3
117335,11.5233118510001,48.07541995300009,3
117368,11.5023048620001,48.112029392000096,3
117392,11.6179877340001,48.1967433250001,3
117398,11.517178963,48.11783978500009,3
117449,11.528212812,48.1301070050001,3
117460,11.584970436,48.180280709,3
117461,11.585492522,48.17739598800009,3
117464,11.5299519270001,48.131068138,3
117481,11.5387586030001,48.1722707860001,3
117491,11.616051855,48.130811001,3
117565,11.4043780530001,48.140059759000096,3
117591,11.540329467,48.2027683050001,3
117592,11.4703761220001,48.114947628,3
117618,11.620205055,48.120286196000094,3
117652,11.624575329,48.090927783,3
117688,11.546636026,48.176168371000095,3
117696,11.534854363,48.187000342,3
